Gender,Height,Weight
Male,74.56460108,210.6878113
Male,72.63310674,208.0662569
Male,73.00609716,201.745667
Male,71.96054792,208.8150558
Male,69.2844188,189.9362491
Male,67.36206427,177.3750077
Male,67.28544641,179.0090833
Male,70.09411691,167.3014086
Male,64.33679259,175.6832761
Male,69.86888284,195.714693
Male,63.99289908,154.9631741
Male,66.69311562,185.3706202
Male,72.43516123,201.6148974
Male,69.67652822,211.7133851
Male,67.64198904,166.2634667
Male,68.41486506,188.997023
Male,72.0893613,200.4353273
Male,70.2450922,193.0120517
Male,71.37001282,205.5385013
Male,71.10345526,201.8494751
Male,69.37565771,196.2250857
Male,70.13694723,192.7821537
Male,67.28152686,174.974136
Male,70.74308255,201.1293822
Male,66.36754046,166.4018862
Male,67.22592983,177.3064747
Male,68.26964759,172.0773047
Male,68.17049466,178.7191052
Male,67.6727949,183.7399479
Male,66.4748368,168.897518
Male,76.56927352,229.8580951
Male,68.96353445,187.5195145
Male,72.44634816,196.6322394
Male,68.04146071,203.1615983
Male,66.71742172,181.8246867
Male,70.67291067,185.7598838
Male,71.472998,190.5523722
Male,71.58255465,207.924949
Male,67.42170287,181.1123491
Male,69.53359581,200.6778238
Male,70.76459833,188.7924569
Male,67.60266255,149.5671682
Male,71.2382799,205.3857099
Male,69.58211332,214.6060555
Male,73.36589132,216.6959926
Male,73.49841233,223.4132243
Male,69.40999469,187.0848888
Male,71.78788227,221.7025057
Male,67.59911559,168.8263792
Male,67.67104439,179.1872513
Male,68.59056272,182.0812286
Male,71.35273099,208.3370468
Male,67.93550704,207.6838649
Male,67.43804695,173.23066
Male,69.99428992,212.0569807
Male,68.51757854,187.9013748
Male,66.69267129,158.733412
Male,68.48130885,185.7658666
Male,73.98785452,200.5841857
Male,73.33410764,222.8661997
Male,72.56081617,208.6579459
Male,67.67514787,193.5865354
Male,69.93858695,204.1811869
Male,65.32533032,163.0551423
Male,68.16610633,197.1795704
Male,69.26275904,206.7335309
Male,70.03144065,197.6927564
Male,69.02891597,174.4799351
Male,69.14227294,175.8324466
Male,66.7821873,176.6119929
Male,69.45413595,194.8206675
Male,71.45613951,209.6777854
Male,70.35199759,187.8204731
Male,72.0881801,219.2966012
Male,69.25077579,176.2517449
Male,66.70032038,164.0342193
Male,68.07461976,176.9774255
Male,63.41516589,156.1292328
Male,67.42751473,177.1153317
Male,70.50979425,191.3571188
Male,68.66359393,184.2627962
Male,67.12613559,170.043605
Male,69.51460351,174.2150014
Male,59.93864965,141.4595789
Male,68.02526048,160.08529
Male,67.62447726,193.7697802
Male,69.66772402,216.7316335
Male,67.3500077,189.5838621
Male,67.24071567,181.6622367
Male,71.37918001,205.8724575
Male,68.70012441,186.8120606
Male,63.39934965,152.1305061
Male,72.21873615,198.3882652
Male,69.93227078,185.7873037
Male,64.48957485,166.704316
Male,71.58255151,192.7270363
Male,69.71193781,201.1528476
Male,69.96821619,188.7665057
Male,72.25407145,187.6121819
Male,71.79531868,204.2602588
Male,66.96490198,190.3735985
Male,68.26901426,196.8433339
Male,67.03592902,175.4521677
Male,65.74097213,178.1062667
Male,69.12305784,179.024645
Male,71.16322165,203.2794072
Male,68.20968309,174.3218287
Male,69.47322704,206.7443392
Male,68.14476095,181.2658248
Male,63.45886,165.7478288
Male,67.51135804,176.0854243
Male,65.93735194,160.4902892
Male,71.89374157,203.2208674
Male,64.80414049,165.6044904
Male,71.72961129,203.6212077
Male,65.70453903,173.058823
Male,72.85807963,216.0647453
Male,70.22277824,185.9450077
Male,65.56280415,162.5219156
Male,67.49701514,178.7869137
Male,64.82117138,166.7768379
Male,69.59877695,173.9221304
Male,67.67198445,182.0152255
Male,71.90659236,212.8760152
Male,66.45203849,174.9138167
Male,68.10600207,186.5825364
Male,65.07790189,165.3138068
Male,73.07197695,206.790142
Male,66.65652059,172.9379579
Male,66.93341356,183.0853756
Male,69.61299015,184.1984519
Male,69.10449851,183.4046858
Male,65.48267083,174.5290565
Male,64.72162222,150.6194572
Male,69.03049142,183.8520382
Male,62.94895103,154.0591255
Male,68.0034638,186.3699527
Male,67.52510551,180.0565494
Male,65.1939877,156.2861991
Male,69.77066855,169.749522
Male,74.88030802,236.360678
Male,67.67265267,169.810675
Male,70.48962054,188.798293
Male,64.48539029,159.3786296
Male,74.39745903,212.6361678
Male,65.09406453,165.862943
Male,71.41075432,189.2048025
Male,71.65152428,184.9818143
Male,67.00407627,190.5555924
Male,69.34647389,181.8515844
Male,68.53658272,181.2952565
Male,72.60769741,221.1755961
Male,68.23588615,186.7426541
Male,71.13669687,191.3172693
Male,68.32366764,183.5868604
Male,70.57332649,213.0598511
Male,69.03077173,183.7288808
Male,68.26658679,186.289793
Male,71.1706116,200.3566417
Male,70.32469964,199.0132685
Male,62.10864035,145.768216
Male,69.15511404,178.7517272
Male,64.25738938,158.0286206
Male,69.50932394,192.5942266
Male,73.5846783,215.7551046
Male,73.4053574,209.2607585
Male,66.16646523,174.1751766
Male,71.86027322,198.4071463
Male,68.58655387,187.2884789
Male,66.62273938,166.6317495
Male,70.28873874,192.7379267
Male,70.40231926,190.8280374
Male,73.48729547,209.9749585
Male,64.36013556,175.0851255
Male,67.77808173,182.1644323
Male,71.84327864,202.1529554
Male,68.91629283,192.6324027
Male,68.05540022,176.2496593
Male,63.77036299,161.0021152
Male,66.89123829,191.1029893
Male,68.78387283,187.6354638
Male,67.80360374,158.3472457
Male,63.2731515,143.2486718
Male,67.37831944,186.6770884
Male,64.06295219,166.6851125
Male,74.03459775,217.815798
Male,71.31765101,198.752471
Male,70.4094368,206.3469387
Male,69.5600329,187.4915007
Male,62.34671605,139.1966211
Male,71.35320878,209.3098801
Male,70.86880751,199.5086544
Male,63.75414887,156.4606329
Male,66.68582515,179.2976843
Male,67.05480339,169.8145254
Male,72.73859251,190.2827586
Male,63.47241419,141.0968249
Male,71.17058747,185.0517288
Male,64.4645503,157.3104807
Male,66.40871891,177.1464187
Male,67.20410881,168.9820916
Male,71.25353511,205.3539273
Male,66.48826617,170.9898326
Male,71.72349062,202.2682774
Male,67.97996252,184.3748783
Male,67.58112659,180.8539356
Male,68.03509529,162.1244315
Male,64.96377239,165.0705828
Male,68.54172854,187.321636
Male,67.95083753,178.702061
Male,76.80634364,227.2203428
Male,65.7634935,163.2308403
Male,70.36539263,185.2971151
Male,68.31251969,186.1200024
Male,69.48924667,187.8432533
Male,71.49614024,192.8872892
Male,61.22682866,153.5209786
Male,70.0240514,197.2553766
Male,75.99336033,231.3474009
Male,65.73996121,145.9916825
Male,67.360824,198.8938832
Male,70.39987429,203.5371948
Male,66.38423193,162.0170302
Male,67.85653908,191.7103323
Male,75.694314,235.1366742
Male,61.46101309,135.5111157
Male,59.38064956,136.3910055
Male,66.39285493,186.0666781
Male,71.09133217,198.0309579
Male,69.57657185,192.4663555
Male,67.28559807,182.5181998
Male,73.62167715,225.2931439
Male,70.45629855,187.5181408
Male,65.1341657,138.6548279
Male,68.36007218,176.4135007
Male,64.84630137,157.7184384
Male,71.15940048,192.3511167
Male,62.81315544,153.4958975
Male,65.60876846,152.9130637
Male,72.96588002,202.6248928
Male,66.04426807,170.7987439
Male,70.34105811,206.2354701
Male,64.93998961,133.5119835
Male,65.87323411,174.4985557
Male,64.61397563,153.2812122
Male,66.98353564,173.6635731
Male,70.01950469,196.2503316
Male,65.1054427,149.1069188
Male,67.25919794,181.6733542
Male,71.98000945,191.0161622
Male,68.49723451,192.3397407
Male,70.94711392,202.0471123
Male,64.68290848,160.7898642
Male,69.08066651,174.3910884
Male,67.04766973,173.816374
Male,67.1351749,177.9843611
Male,69.74264212,199.8912715
Male,68.89452931,180.6918155
Male,70.25340097,189.2718686
Male,62.30743853,149.4390968
Male,70.46201292,185.0212235
Male,63.71495133,139.4111453
Male,73.45960996,199.868209
Male,71.64830831,199.039289
Male,70.14338611,182.8321969
Male,66.64156891,155.7638138
Male,70.75201202,197.8389021
Male,68.15253435,193.1593488
Male,68.95371945,178.2877855
Male,71.12082662,193.8048924
Male,68.84761219,178.2569076
Male,71.33434891,184.520037
Male,74.34020588,209.2375131
Male,69.32985159,178.954374
Male,71.10458935,206.2397496
Male,71.50520627,205.8834958
Male,71.57969599,200.3931235
Male,70.34775527,194.3287921
Male,66.40239707,165.9559347
Male,74.51787603,201.9579717
Male,72.2299021,206.2235379
Male,73.10605905,207.2395474
Male,69.5580519,181.3212975
Male,72.6580716,221.8859416
Male,65.70477385,160.203314
Male,68.01174873,175.0150905
Male,70.18876719,192.86002
Male,70.83911627,213.7361359
Male,66.07186459,179.7044101
Male,66.55811408,154.6275884
Male,74.52097209,216.5331913
Male,63.73243789,162.2210233
Male,69.89621711,187.0567724
Male,75.85011222,227.2779654
Male,68.38886947,185.4398405
Male,71.00854042,207.5502799
Male,68.26572352,184.988498
Male,72.39194027,215.6752656
Male,67.16719433,158.4698959
Male,69.37895012,194.4889423
Male,68.46437409,182.9040117
Male,68.43299232,196.1030828
Male,68.98828681,180.3659552
Male,70.61636287,185.4448653
Male,65.03853205,170.6325375
Male,73.02420563,205.2814932
Male,68.72024318,182.4559233
Male,68.92530884,200.0600035
Male,75.14690789,221.3292277
Male,63.15427226,119.2428559
Male,64.49772595,169.8410156
Male,69.16948417,181.8159215
Male,67.11787407,178.2665434
Male,64.57289686,176.718917
Male,69.98189155,193.7185875
Male,67.29077553,154.718344
Male,67.57873926,167.5813567
Male,70.03067329,198.6962986
Male,67.28573328,199.0066131
Male,67.71794694,175.1592002
Male,71.25241746,196.3171642
Male,70.98160653,191.1388481
Male,66.79897653,173.2086321
Male,66.38357602,172.7414519
Male,73.5135949,210.3997695
Male,69.37416119,183.9368603
Male,68.72060845,173.8881027
Male,71.5392985,207.3079166
Male,73.0691967,207.6526278
Male,69.50522934,187.368176
Male,67.26886221,190.3614969
Male,69.01627479,198.7077623
Male,72.88887015,220.9081419
Male,70.71093836,202.0679815
Male,68.96436673,181.5376697
Male,70.47219506,200.5757435
Male,69.00629739,190.8181008
Male,66.44641974,162.9410412
Male,68.87487616,177.1331355
Male,68.42316708,180.2579798
Male,74.24229314,232.2326469
Male,69.06903607,198.7721907
Male,73.40103328,208.2210648
Male,70.27382154,185.7183814
Male,74.34086087,210.1115361
Male,67.70533285,196.9332677
Male,66.45444119,162.8110818
Male,69.0557467,204.2587507
Male,68.03572388,172.4362088
Male,68.76377136,209.2814544
Male,70.89251934,201.4180366
Male,70.86581545,201.511538
Male,69.22411519,167.7382482
Male,68.43957627,190.8156844
Male,68.25348675,179.2521557
Male,72.22673274,203.3901693
Male,70.8468214,196.30631
Male,68.78713427,187.9527997
Male,68.87477596,168.3590349
Male,66.7430038,170.6623324
Male,61.67540676,144.7630128
Male,63.33122659,138.1475931
Male,64.9149323,148.9069051
Male,72.96316116,204.1810963
Male,70.07429648,205.3879099
Male,66.01495833,169.0990384
Male,66.68375106,174.5713344
Male,62.40153352,144.545057
Male,69.58728008,194.4983558
Male,73.08489422,230.6787782
Male,70.64894078,193.5198549
Male,72.37206573,199.3762346
Male,69.26342881,178.3541245
Male,66.20571522,167.6296598
Male,64.60280743,149.9377126
Male,68.3685971,164.9033283
Male,68.89078389,192.4386869
Male,65.05530355,174.3557521
Male,71.53605608,207.1995594
Male,73.05977858,196.0591694
Male,65.33533475,154.1150561
Male,69.79845688,181.418074
Male,71.89871242,203.4587668
Male,69.89303775,194.5328192
Male,69.26029154,197.4117818
Male,68.57092912,192.6067167
Male,74.15306451,212.2763278
Male,67.50296648,189.0065686
Male,72.79348627,217.1632825
Male,68.90949129,184.6155357
Male,68.72052925,195.6701715
Male,68.31234188,169.7808397
Male,61.0744871,122.6801118
Male,69.57359157,165.7847424
Male,71.16501786,198.7115194
Male,71.76882246,182.0722418
Male,68.16192501,170.4761269
Male,64.89042521,157.2492892
Male,66.47328059,176.6005297
Male,67.17293183,165.0262845
Male,62.56214148,164.0519828
Male,70.04970229,176.5893792
Male,69.32618896,177.3635878
Male,65.60017843,146.3343794
Male,69.0775775,188.259135
Male,64.87257058,162.3102783
Male,70.70409374,202.9105993
Male,63.74472687,146.1592111
Male,66.10603795,170.2623061
Male,64.56436382,164.8884348
Male,71.99317364,188.5649778
Male,73.07565651,203.8092633
Male,66.03495575,160.1937638
Male,70.80320122,191.9477997
Male,65.20452194,177.0496586
Male,66.24281665,161.6803834
Male,65.99646426,183.4706797
Male,67.51676785,158.1133397
Male,66.30707054,162.5060369
Male,60.26910783,126.4556128
Male,68.69712366,171.14303
Male,66.73417092,181.4931577
Male,67.27329355,185.2850818
Male,66.56010463,164.9634337
Male,67.51636961,173.5200527
Male,69.14877531,182.7535702
Male,69.41611942,194.3347513
Male,71.61647581,208.3393116
Male,70.31094431,196.7497878
Male,68.39519172,197.7879404
Male,67.77763687,191.4982206
Male,70.48905264,174.0426095
Male,74.7069641,215.2255088
Male,67.11570303,187.0738839
Male,67.6194866,194.5188195
Male,69.07131434,193.4346648
Male,69.45866255,187.9108757
Male,65.51954144,178.2894592
Male,71.46296084,174.3473587
Male,67.42424017,176.4850905
Male,72.44884667,213.3595304
Male,72.08810651,192.8205005
Male,71.33131266,194.4010794
Male,69.27970323,173.2730115
Male,70.76876216,188.7110357
Male,65.40914689,143.4180133
Male,62.78899152,137.3241783
Male,68.27884184,183.4290565
Male,66.10890245,182.8753489
Male,69.05063819,191.5222749
Male,71.21207602,198.0455483
Male,67.59396229,173.8308701
Male,65.40907059,167.6290788
Male,71.27332641,209.1129982
Male,72.43261756,204.564479
Male,70.85779432,199.9663875
Male,70.17147875,192.3478359
Male,72.12278473,200.9071461
Male,70.04141692,201.5464245
Male,70.24665423,187.6556988
Male,69.44075394,184.4360029
Male,68.44834863,191.8245966
Male,72.68851411,194.2417376
Male,70.17117561,207.7765473
Male,73.43395339,218.6921
Male,69.89562407,200.1203609
Male,73.18107491,223.3975723
Male,68.41127477,184.1486543
Male,70.11697013,209.9759929
Male,68.5801273,196.419012
Male,64.57507562,160.165791
Male,64.91152102,159.1951056
Male,69.65496531,189.6098581
Male,69.58244383,199.2678611
Male,70.03506834,181.3247792
Male,67.17471476,178.6749378
Male,70.66233952,189.1397057
Male,68.00008113,181.146042
Male,69.13003825,179.0063335
Male,68.05002578,173.1962657
Male,66.7379274,193.7262785
Male,70.4417673,194.9017702
Male,69.39964952,189.9399079
Male,69.94763631,188.3149697
Male,68.74245754,188.7570372
Male,65.21912499,155.1375509
Male,67.50490126,171.9750392
Male,64.84516155,154.4411225
Male,69.10689826,191.1488079
Male,68.9574386,182.1925128
Male,65.55142428,175.8986269
Male,65.75248564,167.6670583
Male,67.56494159,156.1813399
Male,64.82807152,146.9545159
Male,66.18187867,156.4908907
Male,71.17286856,193.7200436
Male,70.48223089,215.4875718
Male,67.97905689,179.4158106
Male,72.30926487,203.2450302
Male,74.81405247,232.2093773
Male,74.01689711,207.7107569
Male,70.23648981,184.2776278
Male,68.52851255,172.5150389
Male,65.38609473,156.8657432
Male,67.29040435,185.857731
Male,65.89268577,175.2580721
Male,74.11788216,217.3541372
Male,68.48707761,193.726609
Male,71.45648743,179.4431862
Male,69.24444557,175.2328348
Male,65.49350879,170.810301
Male,66.81625534,176.830677
Male,71.79871867,205.8992639
Male,68.07462328,171.6955097
Male,70.21235163,185.7127596
Male,76.84267883,211.7241665
Male,63.72472687,165.9794173
Male,63.22282474,172.0248141
Male,67.17137404,158.3687632
Male,68.94972,181.7832593
Male,70.4157304,216.2149063
Male,70.09857714,176.67115
Male,68.22485977,186.1972499
Male,65.07178455,174.7051113
Male,64.6264021,135.8944622
Male,68.37453089,190.9202428
Male,65.75939892,164.0864114
Male,71.94848639,208.2044353
Male,66.70567332,173.9578558
Male,68.27902252,184.8139092
Male,72.97521006,218.5728016
Male,68.13127094,175.0176496
Male,68.60241271,186.965591
Male,65.52163299,159.936436
Male,71.42909695,205.7036291
Male,74.14110828,219.0517283
Male,65.59991303,165.2295227
Male,73.03580691,196.6550119
Male,71.05995586,189.3246707
Male,65.66112437,169.9587892
Male,69.56923538,182.8665632
Male,75.25945676,227.4371382
Male,71.91091158,204.0317413
Male,73.5416087,214.3432907
Male,65.38962908,178.4379493
Male,67.89477655,178.177298
Male,67.91967138,179.2458831
Male,66.65876334,183.1715278
Male,73.18176748,208.8391625
Male,70.12788739,192.0811314
Male,72.73178767,213.6839434
Male,68.96722477,175.5521238
Male,69.47507618,183.1248016
Male,62.18292852,152.7918283
Male,68.04853075,182.7558152
Male,65.59430176,171.224027
Male,70.33021348,185.5887401
Male,72.50441019,204.6271564
Male,71.15471676,190.8609752
Male,68.005429,194.7541892
Male,72.97945059,202.1767836
Male,67.71839337,182.3613965
Male,68.52223104,188.0533331
Male,66.35133111,171.6851696
Male,68.18009307,172.962111
Male,71.87871688,211.0412112
Male,71.7655592,200.8009211
Male,71.15352385,210.0484067
Male,66.0943193,175.6487627
Male,70.81587986,186.5978956
Male,71.3018407,206.1647183
Male,69.80629069,186.6735164
Male,65.52238918,175.5713129
Male,68.55835352,191.0889397
Male,72.26741402,211.4644879
Male,63.58056583,142.1747596
Male,71.04475607,205.8433383
Male,65.67839007,163.1420518
Male,65.20734666,151.8756691
Male,64.83819361,142.7258712
Male,69.96481063,186.4515428
Male,67.37851835,170.0013479
Male,63.230812,164.5022351
Male,70.3753442,180.2983567
Male,71.60855972,193.0701422
Male,67.08755188,176.4172388
Male,63.9735571,160.0635017
Male,67.57547281,180.4195303
Male,65.19286221,185.3482108
Male,71.78199597,205.1692351
Male,72.10029956,206.2240269
Male,72.37219364,210.187294
Male,73.09928377,215.7091144
Male,69.91053458,181.5911787
Male,64.56082848,161.8897691
Male,70.34610444,197.6833194
Male,68.53897839,179.5714664
Male,67.78938051,186.1190374
Male,72.6291227,192.3289666
Male,67.19651912,179.2091948
Male,75.94686644,237.5676083
Male,63.95622575,152.6458481
Male,69.01265725,196.3225311
Male,64.96634668,172.5249689
Male,72.05532404,202.3346955
Male,66.97666791,193.8237781
Male,70.28008648,186.9222837
Male,67.19317134,179.7227431
Male,65.90308782,167.6166926
Male,73.69685922,232.7186777
Male,67.97467956,171.7254568
Male,65.62990179,179.995124
Male,65.82395075,163.5857985
Male,71.71587,190.9943108
Male,73.50426823,205.4730911
Male,64.03231884,147.3712842
Male,68.27990776,199.6028399
Male,74.33873882,220.3834481
Male,69.81151958,206.2855806
Male,71.41794564,209.2265666
Male,73.29150846,228.5587852
Male,72.08703157,205.3890558
Male,63.91454108,167.8423915
Male,72.24732475,193.5116952
Male,70.59702452,188.4506741
Male,70.86561611,214.9813939
Male,71.95838771,198.4041765
Male,68.15370179,178.1658017
Male,68.9295424,189.5834255
Male,66.29919303,180.2012661
Male,65.27353936,149.9346064
Male,68.4840293,180.8962866
Male,65.64153589,170.1006473
Male,68.86875033,178.8188277
Male,68.45942981,181.3633972
Male,69.32130537,194.3300031
Male,70.46431845,203.2584802
Male,72.66524188,219.0951656
Male,69.33966738,181.904824
Male,68.5689594,185.9758251
Male,71.61782407,201.679352
Male,68.9039419,175.4450634
Male,72.6645041,188.3951823
Male,71.38031123,217.3684879
Male,70.28116225,211.5794961
Male,70.71040603,197.0608841
Male,68.52125026,186.7188019
Male,61.74065772,140.0099786
Male,68.77246399,187.5508307
Male,73.56863634,205.35946
Male,66.5597304,179.2165702
Male,70.30977776,208.4964966
Male,72.56422057,211.7664268
Male,73.68980797,228.4488269
Male,68.14164184,170.7999514
Male,68.45706108,186.2085658
Male,73.83892928,229.3395116
Male,66.66789351,176.8826374
Male,74.40065811,240.9422666
Male,67.76651316,172.6695664
Male,64.06949227,155.3447978
Male,66.63511494,170.3722156
Male,69.3803027,194.7495235
Male,70.00198015,190.0880629
Male,74.59473633,227.116582
Male,68.46138309,175.6246198
Male,69.58169997,187.0287475
Male,67.04770187,183.0630581
Male,71.22342339,194.9414068
Male,67.0735038,167.2849042
Male,73.11969322,208.5784763
Male,66.46344464,169.9651516
Male,67.78633303,164.336269
Male,70.34949975,195.9714769
Male,71.1257544,205.6360496
Male,72.29758383,212.058247
Male,68.95533491,193.8284447
Male,67.14350957,165.1439238
Male,69.9667996,189.8386177
Male,68.57268425,189.1265817
Male,68.09296485,169.936601
Male,75.88543313,224.133192
Male,71.99164339,211.0191128
Male,68.45675437,185.5340211
Male,72.46702493,208.2945887
Male,67.73714618,166.3523353
Male,70.03482109,174.3248392
Male,72.19290998,216.1964831
Male,69.59294259,187.8630711
Male,71.05091844,200.7345781
Male,70.80955947,181.5636902
Male,68.06191397,189.3688237
Male,73.39098706,203.5134146
Male,75.34158414,218.5330155
Male,72.25270472,205.234403
Male,66.17587032,176.4793431
Male,61.67848102,156.4454748
Male,71.89221787,199.8296986
Male,62.4768027,148.9142878
Male,67.96640648,186.6065519
Male,69.69340801,201.481472
Male,62.94868151,150.6709379
Male,71.35947191,197.4726556
Male,67.3323783,187.7085661
Male,67.77967032,192.1997882
Male,69.16140409,175.2969694
Male,68.8632082,201.7955042
Male,67.07585192,203.4936873
Male,67.30338623,187.3466372
Male,67.52463932,174.3997304
Male,68.56837467,179.7959681
Male,71.56651734,198.0267851
Male,73.22911602,210.5459695
Male,69.43986047,169.4965109
Male,71.62309757,220.3371555
Male,65.76851763,171.4052256
Male,72.74454456,208.3815392
Male,67.23126085,178.0730551
Male,70.87782625,192.3495218
Male,69.96281114,189.0227457
Male,65.87234985,178.2166779
Male,70.85919069,184.4932506
Male,71.59492645,197.8870628
Male,70.05099011,184.8335198
Male,67.50006718,175.8798044
Male,65.14868762,140.5127924
Male,69.02297414,187.5686902
Male,70.82191668,184.4476667
Male,70.85934683,190.7991898
Male,68.05445,177.0319067
Male,69.83697663,186.2839251
Male,63.49209925,160.490301
Male,66.63140176,164.0591567
Male,70.88466566,191.8880429
Male,67.35659794,181.3729706
Male,70.44071308,225.7975247
Male,69.42761166,196.2496978
Male,68.84511687,187.0278285
Male,71.32989784,196.6198197
Male,75.28284701,219.1132095
Male,68.31418833,174.2434883
Male,66.77872373,158.7158702
Male,70.56945509,185.9639951
Male,66.99116742,159.7616564
Male,67.60806653,178.8862048
Male,72.77820977,201.1850848
Male,72.35824904,175.1655077
Male,70.6399789,189.80977
Male,68.56217931,190.3654723
Male,68.13842635,192.570363
Male,63.39315884,136.6726435
Male,63.67128785,161.5786407
Male,69.57803008,195.322675
Male,69.10198331,194.581051
Male,70.96336883,178.5511913
Male,70.35969056,196.1380275
Male,69.24464038,179.3664566
Male,68.93206938,187.6266091
Male,72.42276135,204.7061013
Male,68.43411936,194.6070531
Male,71.59583216,196.6725565
Male,72.9702825,200.5107262
Male,68.72182448,186.4254196
Male,70.59742018,200.3725775
Male,70.54400785,209.7067299
Male,61.13647544,125.8270219
Male,70.8193038,204.5806985
Male,67.83798573,192.3687772
Male,72.35477176,224.6036548
Male,70.08775314,198.7021759
Male,65.51390658,162.7298484
Male,69.36822131,187.3334814
Male,70.43473903,188.7584321
Male,69.16318774,200.6062376
Male,69.08244535,194.2800659
Male,65.62500563,188.3185876
Male,70.25426107,176.0486441
Male,74.26187679,218.5083389
Male,73.42797007,223.1906998
Male,68.95308194,180.4822588
Male,69.30950273,191.4150254
Male,71.96959796,210.4940033
Male,69.26367868,196.3757818
Male,69.32222398,206.0778851
Male,64.57101734,167.4441401
Male,69.60588259,187.5319002
Male,71.97789626,203.0764788
Male,71.38257685,205.5457947
Male,68.91425443,186.7145678
Male,70.64713915,207.5564082
Male,71.59068401,201.6114938
Male,71.86062465,202.9068593
Male,64.14969589,153.8813772
Male,68.08254615,162.5104693
Male,71.18791145,192.9692761
Male,68.26001881,186.3045996
Male,68.15546647,179.2535701
Male,66.27025725,159.0089916
Male,64.76225938,177.2248263
Male,64.59445871,161.6361003
Male,67.40595053,158.7536285
Male,72.11775736,184.6835273
Male,68.14398254,167.2945421
Male,69.55204142,186.9023127
Male,71.80366854,196.2062567
Male,68.07178728,172.7062583
Male,68.50305566,205.8912338
Male,69.24164203,192.100036
Male,62.80721218,139.3105709
Male,63.78640194,169.0727355
Male,71.4586641,189.1761747
Male,70.35852191,201.6018122
Male,70.43922148,194.0961313
Male,68.38438688,168.1535612
Male,70.94947253,185.97165
Male,71.10557757,206.4936129
Male,70.13526573,186.1084084
Male,60.9357397,140.1517157
Male,71.7023898,199.9461546
Male,71.15953593,197.2586623
Male,71.12708285,207.5751785
Male,70.45158502,182.8562129
Male,72.36335432,216.0565032
Male,67.90676328,167.7261923
Male,67.72493598,180.0518562
Male,71.77420598,190.408985
Male,72.79672984,196.5041361
Male,70.4036733,188.5944082
Male,73.14317771,217.2382251
Male,70.4389286,197.1775885
Male,68.52204945,176.7073551
Male,62.4947331,144.4617234
Male,69.32588186,218.906557
Male,71.91830192,203.846582
Male,72.06318034,205.9416398
Male,72.70722408,204.3651038
Male,67.89481224,178.3272355
Male,69.89315067,200.1206742
Male,68.31918688,173.7771864
Male,71.70421757,202.9951328
Male,65.54030251,145.9135449
Male,64.82150387,166.1296141
Male,68.69037325,200.3073145
Male,75.42716052,222.1839669
Male,70.59372691,217.6441493
Male,71.00674868,195.2304029
Male,67.36349029,178.1738332
Male,67.16702152,186.354916
Male,72.58802109,204.3431869
Male,67.71981426,171.7319275
Male,71.77374399,200.1298194
Male,60.93623604,152.3493799
Male,68.27549144,181.4544623
Male,68.65021796,176.0300672
Male,67.83760801,185.7338021
Male,72.39194804,206.6727082
Male,69.35749107,187.40143
Male,69.50818174,200.2424787
Male,66.97028641,180.6366889
Male,68.05883702,187.7790754
Male,73.84752958,205.4793679
Male,70.42847374,199.1441775
Male,68.3606064,187.9232913
Male,75.15687858,250.3171507
Male,66.11876309,184.1305417
Male,67.77378647,187.1636686
Male,60.26719012,132.9481789
Male,70.7796703,193.7599323
Male,65.11934931,165.8390452
Male,66.21466375,180.5753341
Male,69.0173776,191.8136736
Male,67.14452992,185.7878654
Male,69.47615015,209.1775806
Male,69.74159588,183.6769019
Male,68.30453594,203.2306515
Male,71.05255895,191.0077617
Male,67.96293514,190.9647655
Male,65.77565831,170.2199475
Male,70.54598058,195.1792696
Male,68.85485671,196.7192842
Male,67.61638297,165.9559529
Male,63.76404949,157.5119383
Male,69.71713796,201.4713307
Male,69.55905319,188.2412257
Male,70.00897326,184.0617957
Male,68.1110971,163.700812
Male,72.09346812,207.1301089
Male,73.07534485,211.1148097
Male,73.9036702,206.6412168
Male,67.00355583,171.5365546
Male,65.73888272,166.6227324
Male,63.86155376,157.4131471
Male,67.78265811,189.9096712
Male,68.03290834,182.74196
Male,66.52826617,164.7249349
Male,69.35797636,200.9419157
Male,65.87693778,174.3012473
Male,68.35987406,194.466166
Male,75.53722116,212.0087426
Male,67.80204383,187.2898022
Male,67.86431223,175.6027079
Male,66.49982259,162.6243273
Male,64.95081171,162.9002409
Male,69.35342667,180.5205798
Male,67.94278509,185.0096096
Male,67.44865627,170.5057487
Male,69.63973762,190.251042
Male,72.44521272,209.3234214
Male,67.45989887,182.6293478
Male,69.94810278,196.4737536
Male,71.67929496,215.8751493
Male,64.98809012,169.4096452
Male,60.21701856,146.9566461
Male,71.41433682,192.5735455
Male,68.9146226,202.7377144
Male,73.60910652,211.4604798
Male,68.6895151,180.932596
Male,74.31989027,210.0417032
Male,67.35201875,174.6299947
Male,68.36285847,189.2039245
Male,69.68364342,188.1521677
Male,68.84301209,153.4680504
Male,66.55028818,179.0972488
Male,68.99207862,186.0256649
Male,67.3185455,178.0783604
Male,64.96117997,164.2954408
Male,71.36359491,212.5948655
Male,68.74838823,174.654961
Male,69.91509254,196.4295427
Male,73.97251066,216.8597562
Male,69.06808803,183.5816586
Male,68.74698552,195.1162435
Male,67.97172099,166.31193
Male,65.80601499,178.9724812
Male,64.57971744,156.9173142
Male,70.46230271,191.9207273
Male,71.33055367,198.4232792
Male,70.96852756,183.1967135
Male,65.23963503,158.6197611
